text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
"Nega, boa tarde, Brasil é um país muito grande, com demonstrações culturais divergentes, eu por exemplo sou cristão, filho de pastora, criado dentro da igreja e não é por isso que vou atacar ou desrespeitar qualquer outra expressão cultural ou pessoas. A palavra de Deus é baseada no Amor e não no Ódio, se eu quero trazer qualquer um para meu lado eu vou mostrar o bem, o amor a palavra de Deus, não o ódio a violência como Bolsonaro faz.
Deus é amor.",0,84,0,0,1,0,0,0,1,0,1
Você sabe que não foi o Bozó que criou o PIX né fraquejada? Ele nem sabia do que se tratava,0,20,0,0,0,0,0,0,0,0,0
Esse é um assunto de maior importância. Após a partida do grande Olavo de Carvalho não podemos deixar esse assunto para segundo plano.,0,23,0,0,0,0,0,0,0,0,1
"Essa é a Colinha pelo Bem do Brasil e do Espírito Santo!!! Se você Confia em mim, entenda: Guerreiro Patriota Combativo vota em Guerreiro Patriota Combativo... Não podemos votar por votar... Por esses eu ponho a mão e o corpo no fogo há anos sem ganhar nenhum centavo!!! 22 neles!!! Se quiser essa Colinha em Papel, eu também tenho!:flexed_biceps::Brazil: É na hora da decisão que traçamos nosso destino... Chegou a hora!!! Vamos Salvar o Brasil!!! :green_heart::yellow_heart::raising_hands: DEUS, PÁTRIA, FAMÍLIA E LIBERDADE!!!",0,81,0,0,1,0,0,0,0,0,1
A esquerda não fala nada que foi no governo do nosso Mito que foi feito a descoberta de RATANABÁ.,0,19,0,0,0,0,0,0,0,0,0
"SE NOSSO MITO SEGUIR NO COMANDO, SERÁ FEITA UMA VERDADEIRA REVOLUÇÃO NA EDUCAÇÃO, TEREMOS A PRIMEIRA UNIVERSIDADE OLAVISTA DO MUNDO, COM GRADUAÇÕES NOS MAIS RELEVANTES ASSUNTOS DE CUNHO CIENTÍFICO, FILOSÓFICO E RELIGIOSO. COM BASE NOS CONHECIMENTOS DE OLAVO DE CARVALHO. COM UM CELEIRO DOS MELHORES PROFESSORES, EX ALUNOS DE OLAVO.",0,50,0,0,0,0,0,0,0,0,1
":warning: O dia de tomar a melhor decisão para o nosso estado está chegando e o #Desafio1199 e o 8º desafio tem um recado muito especial!   É isso aí, dona Lú! É muito importante que o pessoal da melhor idade vote e cumpra seu papel de cidadão. Então prepare a colinha para o vô, a vó e vamos juntos de :keycap_1::keycap_1::keycap_9::keycap_9: no domingo :check_mark_button:  #AnaPaulaÉFederal #Vote1199 #AFederalQueAGentePrecisa",0,67,1,0,0,0,0,0,0,0,0
Como digo NEUTRO SO SABONETE DE BEBÊ,0,7,0,0,0,0,0,0,0,0,1
"Bruno Roberto mais uma vez, novamente, again... Juntinho com a esquerda! Eleitores de Bolsonaro que votam nesse cara, me perdoe, mas são ingênuos demais",0,24,0,0,0,0,0,0,0,0,0
"Acorda Uberlândia, acorda Brasil! A importância de votar em deputados alinhados com Bolsonaro, que tenham compromisso com nossas pautas:  Deus, pátria, família, liberdade e a vida! :keycap_2::keycap_8::keycap_0::keycap_2::keycap_2::clapping_hands::folded_hands::Brazil:",0,27,0,0,1,0,0,0,0,0,1
Jejum e oração :folded_hands: vamos colocar fogo no satanás e botar pra correr!,0,13,0,0,1,0,0,0,0,0,0
"Pois é, tá aí outra coisa que essa esquerda não leva em conta:woman_shrugging_medium_skin_tone:",0,13,0,0,0,0,0,0,0,0,0
Pra quem não sabe o q se esperar de um país q é governado pela esquerda. Assiste aí e veja o arrependimento dos colombianos!!  :eyes::flushed_face::melting_face:,0,25,0,0,0,0,0,0,0,0,0
":backhand_index_pointing_up: *Instituto Neymar Jr -Praia Grande/SP*

*A felicidade do moleque em almoçar ao lado do Bonoro:smiling_face_with_hearts::red_heart:*

*A Base vem Forte.*

[USER]  :soccer_ball::Brazil::saluting_face::keycap_2::keycap_2::oncoming_fist_light_skin_tone:

*A imprensa já criticou o presidente comendo :banana:*
:thumbs_up::thumbs_up::thumbs_up:
Canal
[USER]:Brazil:",0,33,0,0,0,0,0,0,0,1,0
":backhand_index_pointing_up: *Lá vai o Homi de Praia Grande p/ Santos, São Paulo.*

*Faça sol ou faça chuva, lá vai ele para o meio do Povo.*

.         Ihuuuuuuuu :Brazil::saluting_face::motorcycle::dashing_away::keycap_2::keycap_2:

[USER]
:motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle::motorcycle:
Canal
[USER]:Brazil:",0,32,0,0,1,0,0,0,0,0,0
O pau tá quebrando  até no Jardim de infância  :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: sobre política dizendo que o Luladrão  é ladrão.   Nova geração!! :folded_hands_light_skin_tone::folded_hands_light_skin_tone:,0,21,0,0,0,0,1,0,0,1,1
":backhand_index_pointing_up: *Agora a esquerda surta!:upside-down_face::upside-down_face:*

*[USER] agradecendo a visita do Presidente [USER] da Primeira Dama Michelle Bolsonaro e do [USER] ao [USER]*

*A oposição já acionou a justiça para o Neymar não ser convocado pra Copa?:soccer_ball::face_with_tears_of_joy:*

Pra cima…:rocket::Brazil::saluting_face::keycap_2::keycap_2::oncoming_fist_light_skin_tone:
:soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball:
Canal
[USER]:Brazil:",0,41,1,0,0,0,0,0,0,0,1
"Não adianta.
Já começa misturando coisas, ""não sou direita ou esquerda...sou brasileiro"".
Não adianta vir mentir e falar em fatos...
Está deixando de lado vários fatos.
Vc simplesmente falou que quem ganha dinheiro é quem produz.
Tá errado isso?",0,39,0,0,0,0,1,0,0,0,0
"É isso que eu não concordo Abel:woman_gesturing_OK_medium_skin_tone: você quer dizer que as pessoas estão passando fome é culpa do Bolsonaro?
Mas desde quando eu me entendo por gente que existe fome nesse país. 
Eu já morei na roça e sim já passamos fome, condições era precária acho que minha família foi a única que o PT não tirou da pobreza.:woman_shrugging_medium_skin_tone: Só tenho a agradecer a Deus pelas condições que tenho hoje.:folded_hands_medium_skin_tone: E não foi o PT que me deu e muito menos Bolsonaro!",0,83,0,0,1,0,0,0,0,0,1
"Mobilização com apoiadores em Porto Alegre, no dia 02 de outubro o voto é pela nossa LIBERDADE :Brazil:

Vamos combater a esquerda até vencermos essa guerra. 
SALVE NOSSO CONTATO 

Vote nos candidatos do Bolsonaro :Brazil: :Brazil: :Brazil: :Brazil: :Brazil: :Brazil:

* Deputado Federal: Coronel Malabarba 44.00

* Deputado Estadual: Ruy Irigaray BOLSONARO 44.000

* Presidente: Jair Bolsonaro 22
",0,58,0,0,0,0,0,0,0,0,1
Já tá rolando uma fake News da direita aí sobre as urnas,0,12,0,0,0,0,0,0,0,0,0
"Somos uma nação cristã, se restar apenas um justo, Deus ainda o honrará",0,13,0,0,1,0,0,0,0,0,1
"Já já a esquerda inventa uma fake sobre ela, por ter falado essas verdades. Aguardem.....",0,15,0,0,0,0,0,0,0,0,0
"*Em debate, quando perguntei sobre os diversos casos de corrupção em seu governo, Casagrande engasgou, escorregou e não deu a resposta que o povo capixaba quer saber. Chega de corrupção e de amigos do partidão no Governo do Espírito Santo!*

*MANATO E BOLSONARO :keycap_2::keycap_2: :Brazil::Luxembourg:*",0,45,0,0,1,0,0,0,0,0,0
"Por determinação do Escalão Superior, incumbiu-me o Sr Cmt da 2ª Cia/PM, de informar aos Policiais Militares Inativos, que no proximo domingo, dia 02OUT22, haverá as eleições. Determinação do Escalão Superior. A todos o Policiais Militares Inativos, quando forem votar, não poderão levar o celular e nem a arma de fogo. Está proibido, caso algum Policial Militar Ativo ou Inativo for votar armado, com exceção o Policial Militar que estiver fardado e de serviço, será preso por Porte Ilegal de Arma de Fogo. Portanto para não ocorrer desabores, peço que cumprem a referida determinação. 1º Sgt PM Zanin - Auxiliar SPJMD.",0,101,0,0,1,1,0,1,0,0,0
Agora o pessoal do Bolsonaro vai dizer que a PF é de esquerda,0,13,0,0,0,0,0,0,0,0,0
Para eles até o Papa e o Padre Julio Lancelotti são de esquerda.,0,13,0,0,0,0,0,0,0,0,0
:winking_face_with_tongue:Aprenda  como proceder e exerça conscientemente  os seus direitos de cidadão :backhand_index_pointing_up::backhand_index_pointing_up::clapping_hands::clapping_hands:,0,12,0,0,0,0,0,0,0,0,0
Favor me repassar um candidato federal e estadual de direita no Maranhão,0,12,0,0,0,0,0,0,0,0,0
"Aí sim en,  alguns falam orar, outros rezar, más o importante é clamarmos ao nosso Deus pela nossa nação que  nos dará essa vitória!",0,24,0,0,1,0,0,0,0,0,1
"A distinção entre “sentença irregular” e “inocência”, tecida pelo
incauto parecerista, é de cristalina leviandade. Tal manifestação do
Procurador da Fazenda Nacional, encampada parcialmente pelo ato
reclamado, ostenta nítidos contornos teratológicos e certa coloração
ideológica. Quanto não demonstra, antes, alguma fragilidade
intelectual, por desconsiderar algo que é de conhecimento de qualquer
estudante do terceiro semestre do curso de Direito: ante a ausência de
sentença condenatória penal qualquer cidadão conserva, sim, o estado
de inocência.
Sobejamente, os autos trazem indícios claros de que agentes públicos
estão se valendo de expediente flagrantemente ilegal, com claro
prejuízo ao patrimônio jurídico do Reclamante, e evidente repercussão
no processo eleitoral.",0,105,0,0,0,0,0,1,1,0,1
"QUE HONRA! OBRIGADA, PASTOR JOSUÉ! :raising_hands::Brazil:

É uma honra e um orgulho imenso receber esse apoio e carinho do Pastor Josué Valandro Jr., Pastor da primeira-dama Michelle, do Presidente Jair Messias Bolsonaro e Presidente da Igreja Batista Atitude, e ver que este servo de Deus que carrega o dom de espalhar a palavra e traz um conforto ao coração daqueles que mais necessitam, também apoia Alana Passos :keycap_1::keycap_4::keycap_1::keycap_2::keycap_0:, a deputada do Capitão. 

Eu te admiro muito, Pastor! 

Uma fala do Pastor que me marcou: ""estamos falando de política agora para podermos continuar falando de Deus"".

:thumbs_up:VOTE :backhand_index_pointing_down:

:keycap_1::keycap_4::keycap_1::keycap_2::keycap_0: - DEPUTADA ESTADUAL, ALANA PASSOS

DEUS, PÁTRIA, FAMÍLIA E LIBERDADE! :Brazil::oncoming_fist:
 
#AdeputadadoCapitão  #OrdemeProgresso #fechadacomBolsonaro #DeputadaEstadualvote14120 #AlanaPassos14120 #somosfilhosdoRei",0,115,0,0,1,0,0,0,0,0,1
"Que DEUS com sua infinita misericórdia, tenha piedade do BRASIL e da sua POPULAÇÃO 
DEUS,PATRIA É LIBERDADE :gem_stone::raising_hands::Brazil::raising_hands::gem_stone::green_heart::green_heart::green_heart:",0,18,0,0,1,0,0,0,0,0,1
*COM FÉ EM DEUS E SEU APOIO VAI DAR TUDO CERTO!*,0,11,0,0,1,0,0,0,0,0,1
*O que os Generais Esperam que o Alexandre de Moraes faça? Que Prenda um General do Alto Escalão?                                   Então que se Dê a Ele este General!                         Talvez Ferindo a Farda vocês Sintam a Dor do Brasileiro Comum que Está Vendo Sua Liberdade Ser Arrancada a Forceps.          Falta o que? Motivos Vários Já Existem. Sinais a Provisões....           Falta a Cabeça de Caxias!?                                Falta o Pudonor Militar Respondo Eu!                       Lincoln Samá Candidato a Federal MS 7738 Cristão Patriota Conservador Militar.*,0,78,0,0,0,0,0,0,0,0,1
Vc consegue o vídeo que Bolsonaro pede pra parar de falar que Michele foi maconheira a vó traficante,0,18,0,0,0,0,0,1,0,0,0
"Alô pessoal de Poços de Caldas e de todo o sul de Minas Gerais, na sexta-feira tem nosso Presidente Bolsonaro!
Participe e divulgue!
Até a vitória no 1° turno, se Deus quiser!",0,32,0,0,1,0,0,0,0,0,1
"Salmos Cap. 33 

12 Bem-aventurada é a nação cujo Deus é o Senhor, e o povo que ele escolheu para a sua herança.:folded_hands::folded_hands::folded_hands::Brazil:",0,23,0,0,1,0,0,0,0,0,1
"O:thinking_face: DESEJO, DO MEU:red_heart:É: QUE VOCÊ!, TENHA, UMA EXCELENTE NOITE DE:sleeping_face:SONO REPARADOR!, NA ""SANTA E GLORIOSA!"" :raising_hands_medium-light_skin_tone:PAZ DO ""SENHOR!,"" JESUS CRISTO!"" ENTÃO: VOCÊ!, TOMA POSSE!, DESSA PALAVRA!, COM FÉ: E DIZ: EM:raising_hands_medium-light_skin_tone: PAZ, TAMBÉM, ME DEITAREI, E:sleeping_face:DORMIREI,  POIS, SÓ TÚ SENHOR!, ME FAZES, REPOUSAR EM SEGURANÇA.Salmos.4.8  :backhand_index_pointing_right_medium_skin_tone:Lê: Salmos.91.10.11",0,48,0,0,1,0,0,0,0,0,0
":thumbs_up_light_skin_tone::Brazil: Precisamos de apoio de quem puder.
:thumbs_up_light_skin_tone: Distribuam e Peçam santinhos/cola de votação nos :mobile_phone_with_arrow::thumbs_up_light_skin_tone: Itaberaba::mobile_phone_with_arrow: 75991589603 998904105

:thumbs_up_light_skin_tone: Pessoas ligadas a prefeitura, estado etc q não podem usar ou não tem como ter cola, enviem arquivos :camera_with_flash: para o:mobile_phone_with_arrow: e imprimir.
:thumbs_up_light_skin_tone: Os votos em grupo já Estão definidos, busquem fora nós contatos e pessoalmente.
:thumbs_up_light_skin_tone: Nossos candidatos são prioridades, de confiança e com capacidade de eleger pra dar suporte as nossas cidades já definido entre nos coordenadores e eles.
:thumbs_up_light_skin_tone: Não deixem pessoas votarem em candidatos q  estejam ligados a esquerda acm. Conscientizem:thumbs_up_light_skin_tone::Brazil:

:thumbs_up_light_skin_tone:Feira: [PHONE]
:mobile_phone_with_arrow:[PHONE]
:mobile_phone_with_arrow: [PHONE]
Feira :rolled-up_newspaper::newspaper:
:mobile_phone_with_arrow:758135-3713
:mobile_phone_with_arrow:759286-6974",0,105,0,0,0,0,0,0,0,0,0
"_*Boa noite!*_
Vamos começar uma campanha?
Quem é brasileiro, quer o bem do país e vai votar no Bolsonaro, troque sua foto do WhatsApp, nesta semana, pela bandeira do Brasil. Será a melhor pesquisa eleitoral que você verá. Espalhe essa ideia. Segunda voltamos ao normal, quem topa?",0,47,0,0,0,0,0,0,0,0,0
"Das fakes que eles gostam de espalhar!
Isso aí é porque pegaram à esquerda planejando algo suspeito.",0,17,0,0,0,0,0,0,0,0,0
"VERDADE É MAIS UMA ARMADILHA DA ESQUERDA E O GRUPO JÁ TEM MAIS DE 100MIL PESSOAS. 

EU SAÍ A TEMPO:enraged_face:",0,20,0,0,0,0,0,0,0,0,0
:backhand_index_pointing_up: só Deus vai livrar o nosso país diante de tanta injustiça por isso está sobre a responsabilidade da igreja de orar,0,22,0,0,1,0,0,0,0,0,1
"Eu estou junto com o Ninho porque ele foi o único no início da pandemia ele que teve os olhares para os mais necessitados, não só na área da música mas sim para aqueles que moram nas comunidades de Campo Grande e também ao estado do MS, ele fez o bem Fazendo as lives com seus artistas para arrecadar as cestas básicas e além de estar sempre pensando no próximo é por isso que eu quero um futuro Deputado jovem que quer a mudança do nosso Estado e que vai lutar para o crescimento que não vai abandonar o próximo! e  com Deus no comando e com apoio de cada amigos o Mato Grosso do Sul vai crescer mais ainda!! Porque ""Juntos Somos Mais"" Com #NINHO :flexed_biceps::oncoming_fist::Brazil:",0,127,0,0,1,0,0,0,0,0,1
ISSO É NO ESPÍRITO SANTO  A TERCEIRA PONTE  NO 7 DE SETEMBRO,0,12,0,0,1,0,0,0,0,0,0
"Eu também, é um cara que conheço pessoalmente desde 2018. É um que certamente podemos confiar pra representar a direita no parlamento",0,22,0,0,0,0,0,0,0,0,0
"Digo que recebi essa Fake News num grupo de direita, nos não podemos cometer Fake",0,15,0,0,0,0,0,0,0,0,0
"estou bem graças a Deus, de onde vc e? faz parte de que igreja?",0,14,0,0,1,0,0,0,0,0,1
"Só  Deus por nós,  isto me deixa extremamente nervosa e descrente que iremos ganhar, ele vai fazer de tudo para impedir a vitória  de Bolsonaro.  :disappointed_face::disappointed_face::disappointed_face::disappointed_face::rose::rose:",0,26,0,0,1,0,0,0,0,0,1
"Boa noite !                                        Que tenhamos força.

Que tenhamos força, para lutar as batalhas da vida .
Que tenhamos fé, para vencer.
Que tenhamos ânimo, para jamais desistir .
Que tenhamos esperança, para que tudo dê certo.
Que tenhamos Deus, para estar a frente de tudo, fazendo o melhor por nós.
         Deus cuida de nós. 
                          Amém :folded_hands:",0,56,0,0,1,0,0,0,0,0,1
ATENÇÃO Patriotas do Río de Janeiro :oncoming_fist::Brazil: Vocês decidam em escolher seu Senador . E que Deus ilumine sua escolha :oncoming_fist::Brazil:,0,21,0,0,1,0,0,0,0,0,1
"Mesmo sob chuva, multidão acompanha Bolsonaro hoje em Santos

Com direito à visita ao instituto Neymar",0,16,0,0,1,0,0,0,0,0,0
"Gente, passando pra dar um aviso! Atenção que é importante! :police_car_light:

No dia 2 de outubro, não pode entrar com celular na cabine de votação. Então não esquece de providenciar a sua colinha física aí, hein! E se precisar, é só chegar aqui no nosso comitê até sábado, na rua Coronel Manoel Alves, número 201. E reforçando: Federal é 1199, é Ana Paula Junqueira Leão e confirma :check_mark_button:

#AnaPaulaÉFederal #Vote1199 #AFederalQueAGentePrecisa",0,71,0,0,0,0,0,0,0,0,1
O pior cego é aquele que não quer ver :eyes:,0,10,1,0,0,0,0,0,0,0,0
"Não sei se é bem assim, no vídeo ""oficial"" apertando antes do delay, ele não confirma, precisa esperar, o botão confirma fica fora de uso, mas não anula..... Simplesmente, precisa esperar até ficar ativo e confirmar...
:thinking_face::thinking_face::thinking_face::thinking_face:",0,37,0,0,0,1,0,0,0,0,0
":police_car_light:Importantíssimo! 
Orientação:
Se ocorrer algum problema no momento do voto

Se ocorrer algo anormal no momento de votar, tenha calma, não tenha medo, nem se altere.
O TSE e o Ministério da Segurança Pública firmaram uma Orientação conjunta para resolver quaisquer problemas ocorridos - o mais importante é saber que ninguém será preso (como de divulgou) e nem impedido de registrar a ocorrência.
Nesse caso, deve-se chamar o MESÁRIO e explicar o ocorrido para que registre no aplicativo ""Pardal"" - nesse caso ele deverá clicar em ""Nova denúncia"" e depois em ""Outros/denúncia"" e finalizar o processo.

Se necessário, mostre este print acima - da Orientação TSE/MSP - com os procedimentos a fazer.
Para conferência e conhecimento antes da votação, acesse este link, direto do TSE e leia o material completo.

:Brazil:",0,131,1,0,0,0,1,0,0,1,0
