text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
Pensei q estava inativa a conta mas graças a Deus não está :grinning_face_with_big_eyes:,0,13,0,0,1,0,0,0,0,0,1
":bomb::collision:((((( URGENTÍSSIMO ))))):collision::bomb:
ESSE GRUPO É UMA FRAUDE :collision: SAIAM DESSE GRUPO É UM GRUPO DE ESQUERDA QUERENDO COLOCARMOS CONTRA O NOSSO PRESIDENTE :collision::bomb: SAIM SAIM SAIM... E QUEM POSTOU SEU COMPROVANTE DE VOTAÇÃO, APAGUEM URGENTE, NAO CAIAM NESSE GOLPE... SAIAM SAIAM!!! :bomb::collision::collision::collision: GRUPO ESQUERDISTA :collision::collision::collision::collision:

Nem os comprovantes que postaram corresponde aos nome do perfil!

Marlene",0,57,0,0,0,0,0,0,0,0,1
"O presidente do Tribunal Superior Eleitoral (TSE), ministro Alexandre de Moraes, proibiu a Polícia Federal (PF) e a Polícia Rodoviária Federal (PRF) de realizarem qualquer operação envolvendo o transporte público disponibilizado a eleitores, seja ele gratuito ou não, sob pena de responsabilização criminal dos diretores-gerais de ambas corporações.

A decisão se baseia no suposto uso político das corporações para gerar fatos que beneficiem a candidatura de Jair Bolsonaro (PL) e prejudiquem a de Luiz Inácio Lula da Silva (PT), conforme o TSE. O pedido foi apresentado pelo deputado federal Paulo Teixeira (PT-SP), após notícias de que as polícias estariam realizando operações especiais em estradas, o que no dia das eleições poderia prejudicar a locomoção de eleitores até o local de votação.",0,121,1,0,0,0,0,0,0,0,0
"Será que você pode realizar um ato corajoso e patriótico ????

Compartilhar essas mensagens adiante com todos seus Contatos…

Boa tarde, tudo bem? Hoje é um dia único na história do país. Estamos na véspera da eleição que definirá os próximos 30 anos do Brasil.

Lula deixou clara sua posição no debate ontem, afirmando que *""MEI não é emprego""* e que invasão do MST não é *""nada demais""*. O PT representa a volta do Brasil ao pântano da corrupção e do atraso.

*É agora ou nunca, ajude a arrumar MAIS UM VOTO para Bolsonaro 22 nesta reta final*. Mande uma mensagem de WhatsApp para o familiar ou amigo que está indeciso, pensa em não ir votar ou em votar nulo.

O texto abaixo irá lhe ajudar nesta missão de convencimento, encaminhe-o se gostar. Que Deus lhe abençoe e que, amanhã, nós possamos colocar o Brasil definitivamente nos trilhos da prosperidade para as próximas décadas. *Meu voto é BOLSONARO 22 :Brazil:*.",0,160,0,0,1,0,0,0,0,0,1
Esquerda de te falou ....e você acredita neles vai vê os dois lados por favor.Escuta as live do nosso presidente.,0,20,0,0,0,0,0,0,0,0,0
"Furem a bolha. Conversem com as pessoas nas ruas, nos eventos, nas casas. Grupo de WhatsApp é ambiente de convertido. É necessário ir atrás daqueles que estão de fora dos movimentos.

Explique às pessoas a tragédia que será um governo petista. Faça um comparativo com os nossos vizinhos da América do Sul.

Explique os crimes cometidos pelo ex-presidiário, se for necessário, desenhe. Diga também que o criminoso não foi inocentado, foi descondenado por razão de CEP, e que foi condenado por mais de 30 juízes, não somente o Moro.

Explique o bandido é a favor do aborto, ideologia de gênero, casamento infantil, casamento entre pais e filhos (Orlando Silva tem um PL 3369/2015, PCdoB é PT).

Em fim, fure a bolha.

Vote 22 - [USER]",0,125,0,0,0,0,0,0,0,1,0
"Kkkkkk depois os idiotas uteis querem ter credibilidade... Mas com tanta falsidade fica dificil viu... Esse e' o povo que ta ajoelhado nos quarteis,  orando pela patria?  Abandonem a mentira,  se convertam a Cristo e quem sabe Deus mude suas vidas,  pq o mundo e seus governantes pertecem a satanas 
..",0,51,1,0,1,0,0,0,0,0,1
"Olá isso aí?!! Todos os candidatos apoiados pelo Presidente Bolsonaro ganhando em MG. 
Quem vota em candidato do Bolsonaro de direita, não vota em ladrão Loola.  A conta não fecha!!:Brazil:

 Inscreva se no Canal:backhand_index_pointing_down:
:green_circle: t.me/fimtaproximo",0,36,0,0,0,0,0,0,0,0,1
Esse grupo é de bolsonaristas só que tem pessoas aí da esquerda tentando confundir a cabeça das pessoas de maldade então é só ignorar. Pois em qualquer lugar a gente encontra alguém querendo fazer veneno então é só seguir a realidade e a verdade de todos os acontecimentos e ignorar o que tentam nos convencer,0,55,0,0,0,0,0,0,0,0,0
"Também não acho confiável a mídia não. mas como disse antes, vamos orar. Se esse homem é enviado de Deus, estamos pra testemunhar algo grande. Não esqueça do exército de senaqueribe que morreu. Isaías 37:36-38. Vamos ter fé.",0,38,0,0,1,0,0,0,0,0,1
"Infelizmente, temos pessoas que se negam a ver os fatos e se fecham nas suas convicções. Nossa sociedade está muito doente, falta flexibilidade às mentes:pensive_face:  Teremos anos de glória pela frente e o cenário tenebroso de hoje, vai se transformar.:folded_hands::raising_hands::sparkles: A luz já venceu :clapping_hands::clapping_hands::clapping_hands:",0,45,1,0,0,0,0,0,0,0,0
":face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: quem ele pensa que é??? NÓS O POVO só ouvimos o Capitão, e nossos joelhos só se dobram para o Todo Poderoso.  Satanás não tem lugar aqui não :face_with_steam_from_nose:",0,30,0,0,1,0,0,0,0,0,0
"Irmãos FOMOS CONVOCADOS!!!
:soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball:

Nossa copa do mundo é aqui em Brasília, e estamos nas finais!!!!!!!


Os juízes estão contra, a mídia está contra, nosso exército esta apático devemos nos unir em prol do maior protesto que esse país ja presenciou contra a corja inteira de corruptos

Que tomaram nossa casa

ERGAM-SE BRASILEIROS E BRASILEIRAS PATRIOTAS



LUTAREMOS ATÉ O FIM !!!


Deus 
Pátria 
Família 
Liberdade 


:Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",0,66,0,0,1,0,0,0,0,0,1
"Não caiam na mentira de votar em Romário. Ele é de esquerda e nunca votou com Bolsonaro.
Nem para ser eleito faz campanha para o Bolsonaro.
DANIEL SILVEIRA 142",0,29,0,0,0,0,0,0,0,0,0
"voce disse q a esquerda está c fake news qnt ao nordeste, apenas te corrigi.. o próprio bolsonaro q atacou o nordeste chamando de analfabetos",0,25,0,0,0,0,0,0,0,0,0
"Gente para de passar os comprovantes de votação, esses grupos pode até ter sido criado por pessoas do Bolsonario mas agora tem muito PT infiltrado e outra coisa cadê o administrador desses grupos que não vê que tem PT nele fazendo bagunça",0,42,0,0,0,0,0,0,1,0,0
"Cedo, pior que o segredo não tá nos votos eles sempre colocam os deles de candidatos tanto direita como esquerda",0,20,0,0,0,0,0,0,0,0,0
":orange_square:  TWITTER  :orange_square:

:speaking_head: O Corvo
:newspaper: #[USER]

Nem a agência de checagem esquerdista conseguiu passar pano pra essa FAKE NEWS mal feita

:watch: 04/10/2022 - 21:35:33
via Twitter Web App
Ver no Twitter :window:",0,35,0,0,0,0,0,0,0,0,1
"Se considerarmos o tempo de domínio e a força que tem as familias e clãs que dominam a região há décadas, precisaremos de mais uns 4 mandatos de um bom governo de direita e trabalho forte na educação das novas gerações para mudarmos a situação de lá. Esperava mais de lá? Viu o que aconteceu em MG? Sou Mineiro e te garanto que o resultado no 1o turno teve coerência zero... mas já tem gente averiguando isso rsrs. O importante agora é comemorar no dia 30",0,86,0,0,0,0,0,0,0,0,0
Esquerda está querendo acabar com o projeto que Damares fez em marajó!!!!,0,12,0,0,0,0,0,0,0,0,0
"O problema não é ter fé... o problema é falta de ação....
Todos os escolhidos de Deus tiveram que por a maão na massa se não nada é feito.
Todos tem que agir como instrumento de Deus com ações e não como pacatos",0,43,0,0,1,0,0,0,0,0,1
"Pois estou convencido de que nem morte nem vida, nem anjos nem demônios, nem o presente nem o futuro, nem quaisquer poderes, nem altura nem profundidade, nem qualquer outra coisa na criação será capaz de nos separar do amor de Deus que está em Cristo Jesus, nosso Senhor.
Romanos 8:38-39
[USER]",0,51,0,0,1,0,0,0,0,0,1
Isso é armação da esquerda... essa semana passada um esquerda matou a mulher e filho e tinha uma tatuagem no braço do Lula e a mídia abafou.E o filho do homem tia o nome do lula.O que vocês me dizem esquerda??????,0,41,0,0,1,0,1,0,0,1,0
:warning::eye::UP!_button:MARIA JESUS DE NAZARÉ Apocalipse 12: versículo 4. e Daniel capítulo 12: versículo 3 Mensageiro da última era da igreja Laudicéia de Apocalipse Amo.:double_exclamation_mark::medical_symbol::crossed_swords::balance_scale::anchor::man_bowing::crown::prince_medium-light_skin_tone::princess_medium-light_skin_tone::woman_and_man_holding_hands::family_man_woman_girl_boy::fire::wedding::green_heart::yellow_heart::sparkling_heart::raising_hands_medium-light_skin_tone::sunset::cityscape::cityscape_at_dusk::night_with_stars::Brazil::eyes::folded_hands_medium-light_skin_tone::OK_button:,0,24,0,0,0,0,0,0,0,0,0
"VAMOS CONFIAR EM DEUS, MAS VAMOS FAZER A NOSSA PARTE. PELO QUE ENTENDI NOS VÍDEOS AQUI PSOTADOS DO IBIRAPUERA A FORÇA NACIONAL JÁ ESTÁ REGISTRANDO OS ATOS QUE OS BRASILEIROS ESTÃO REALIZANDO EM FRENTE AO QUARTEL. ISSO É MUITO EMBRIONÁRIO, MAS CREIO QUE HÁ ALGO POSITIVO NISSO.",0,47,0,0,1,0,0,0,0,0,1
"Esqueçam a Janaína!
Se nossos votos ficarem divididos entre ela e o Marcos Pontes quem vai levar a vaga será o comunista do Márcio França.
É uma questão de lógica!
A esquerda está votando em peso no Márcio França! Precisamos fazer o mesmo para eleger o Marcos Pontes!
Mais uma vez! Esqueçam a Janaína!!!
Caso contrário vocês vão eleger o comunista Márcio França!!!",0,63,0,0,0,0,0,0,0,0,0
"Pessoal, faço um apelo 
POR FAVOR

NÃO votem em Romário
ele sempre foi e é SOCIALISTA

VOTEM DANIEL SILVEIRA 1441
Ele é o ÚNICO CONSERVADOR
VAMOS MARCAR POSIÇÃO, pessoal!",0,29,0,0,0,0,0,0,0,0,1
"Gente, tão falando que este grupo é da esquerda. Alguém sabe se é verdade?",0,14,0,0,0,0,0,0,0,0,0
"Galera, vamos fazer a força tarefa para desmentir isso que o Bolsonaro eu maçom. Não aceito os cristãos indo para a esquerda como estão indo aqui na minha igreja",0,29,0,0,0,0,0,0,0,0,0
ESSA HISTÓRIA DE QUE NEM DEUS TIRA ESSA ELEIÇÃO DO CANDIDATO E JÁ CONHECEMOS O QUE ACONTEEU,0,17,0,0,1,0,0,0,0,0,1
"Queridos irmãos,  tenho pra mim que essa guerra é mais que tudo espiritual.  Precisamos nos arrepender dos nossos pecados e iniquidades para que Deus possa intervir e dar a vitória sobre o inimigo. 
 Para sarar nossa terra, nós precisamos sarar o nosso eu,  nossa casa, nossa família, a nossa vida tem que estar em retidão. Foi isso que Deus falou comigo nessa manhã. Para que não pereçamos, precisamos nos derramar em Deus. Levítico 26. Jesus nos guarde.",0,77,0,0,1,0,0,0,0,0,1
"Considerando que nas urnas não exista fraude e a manipulação seja somente na hora de totalizar os votos, a conferencia seria muito simples.

Bastaria somar todos os votos de cada candidato a presidente a partir dos boletins de urna.

O TSE faz uma onda danada como se uma totalização de votos fosse algo complexo.

Imagine uma tabela Excel colocando nas colunas o nome do candidato e nas linhas o total de votos de cada urna para cada candidato. 

Ao final vai ter a soma dos votos colocando uma formula do excel. Simples assim.

Agora se a fraude ocorrer na urna já fica mais complexo ou até impossível de fazer a avaliação. A avaliação seria subjetiva por exemplo de que um candidato apoiado pelo presidente tenha mais votos que ele próprio. Ou que exista muitos votos em candidatos de direita e vença o candidato a governador ou presidente de esquerda.",0,149,0,0,0,0,0,0,0,0,0
"Processo, número e condenação... ajude um brasileiro a não votar no bozo kkkkkkkkkkk",0,13,0,0,0,0,0,0,0,0,1
"ATENÇÃO ! É DE SUMA IMPORTÂNCIA O COMPARTILHAMENTO DE AUDIOS, VÍDEOS PRINTS E FOTOS EM SUAS REDES SOCIAIS , ONDE O ALCANCE ATINGE OS INDESISOS OU MAL INFORMADOS SOBRE O QUE É O ADVERSÁRIO. AS VEZES POR EVITAR ABORRECIMENTOS COM PESSOAS DE ESQUERDA QUE VÃO COMENTAR ,CRITICAR OU ATÉ ACHINCALHAR, NÓS TALVEZ NÃO POSTAMOS A VERDADE QUE TODOS PRECISAM VER . NESSE GRUPO TEMOS PESSOAS MUITO BEM INFORMADAS MAS, E EM NOSSO CICLO DE AMIZADES PODEMOS DIZER O MESMO ? 
ESSA AGORA É A NOSSA LUTA , BOTAR A CARA A TAPA MAS DEFENDER A VERDADE DE PEITO ABERTO SABENDO QUE ELES VÃO ESPERNEAR E NOS OFENDER MAS O OBJETIVO NÃO SÃO ELES E SIM QUEM NÃO VOTOU E QUEM ANULOU SEU VOTO . COMPARTILHEM TUDO O QUE PUDER EM SUAS REDES SOCIAIS . NOSSO FUTURO, NOSSA LIBERDADE ESTÁ EM JOGO . DEUS NOS ABENÇOE !",0,146,0,0,1,0,0,0,0,0,1
"__________

Esta escrito na palavra de Deus, o Senhor dos céus e da terra.

Apóstolo PAULO servo de Jesus Cristo o Filho de Deus










Estejam vigilantes, mantenham-se firmes na fé, sejam homens de coragem, sejam fortes.









Está escrito em 1 Coríntios 16:13 Bíblia Sagrada

__________",0,45,0,0,1,0,0,0,0,0,1
"Bora fazer a Lista

*Empresas que donos são de esquerda e não compramos mais:*
1. Jordana Cabeleireira 
2. Loft 111
3. Sahrten 
4. Império das Tintas
5. Postos Ipiranga
6. Moriya sushi
7 - Restaurante Terray Brasilis
8 - Empório Caipira
9- nordeste
10- Drogalider santa Mônica, av belarmino cota Pacheco
11- CASAS BAHIA ( todas )
12- DOCES BÁRBAROS
13- Rusos caneleiro
14- Terra brasilis
15- Porttare
16- Natura
17- Magazine Luisa
18- Patrimac
19-vinhudos
20- Seu Zé ( patos de minas)
21- SJXG Corretora de Seguros - Núbia Prudente
22- joalheria Salomão
23 - Espetinho do David
24 - MAPA Empório Rápido",0,104,0,0,1,0,0,1,0,0,0
"Vc conhece? Falam que melhorou as contas. Não vi a prestação de contas dele. Mas esse não é o problema. Não fala das outras diretrizes dele. Se for as do Partido, SOCORRRO. 
Tem gente q acha Zema o supra sumo. Pelo amo de DEUS. VAMOS PROCURAR SABER BEM QUEM É ZEMA, PQ TENTO E NÃO CONSIGO NADA Q ME SATISFAÇA!",0,60,0,0,1,0,0,0,0,0,1
"Na época foi a maior traição do Lula contra pessoas que pedem asilo por perseguição política, mandando capturar os atletas e os devolvendo para Cuba. Deu indignação ver isto do governo brasileiro. VERGONHA para o Brasil que entrega perseguidos aos algozes..

Enquanto o terrorista italiano Cesare Batiste com 4 assassinatos cometidos na Italia em atos terroristas e com pedido de extradição do governo / justiça italiana, Lula deu proteção no seu último dia de governo. VERGONHA para o Brasil  novamente, pais que protege criminosos..

É assim, Lula persegue inocentes e protege criminosos.",0,92,0,0,0,0,0,1,0,0,1
"Um governo que cuida de verdade das mulheres! :Brazil::green_heart:

Nesta quinta-feira, a primeira-dama Michelle Bolsonaro, anunciou que a meta do governo Bolsonaro, é chegar a 100 leis de proteção às mulheres.

Feliz é a Nação cujo Deus é o senhor!

:keycap_1::keycap_0: Tarcísio GOVERNADOR
:keycap_2::keycap_2: Bolsonaro PRESIDENTE",0,46,0,0,1,0,0,0,0,0,1
"O ""imperador""
O tombo será grande. Só o Senhor é Deus. ""Horrível coisa é cair nas mãos do Deus Vivo."" Hebreus 10.31",0,22,0,0,1,0,0,0,0,0,1
O POVO NORDESTINO ESTÁ LEVANDO A CULPA PELA VITÓRIA (por enquanto) DO MOLUSCO!! NÃO ACREDITO NESTA NARRATIVA!  POVO NORDESTINO (pode até nem ser a maioria) MAS MUITOS SÃO GRATOS PELO QUE BOLSONARO FEZ NO NORDESTE!!,0,35,0,0,0,0,0,1,0,0,0
":smiling_face_with_hearts: a mina da pepita enferma e sem terra preciosa 

a m.e.r.d.a rouba e pra te comprar dá migalha se recusar oferece um grão e se não quiser um grãozão dos milhões e, consumando o totalitarismo os patos são queimados a fuzil 

já mula já gado e o jair mito, o ladrão a picanha e a salvação da lavoura, o ferro+nióbio+ouro+... é fornecido bruto ao mundo, como o petróleo não sofrem benfeitorias 

brilhante ver-de amarelo derretido fica vermelho e ganha dinheirinho marginaalizando o brasiliano, é, o preju é caro, pago com sacrifício dos jovens ainda no berço esplêndido 

:flushed_face::backhand_index_pointing_right_light_skin_tone::Brazil::Brazil::Brazil::Israel::raising_hands:",0,99,0,0,1,0,0,0,1,0,1
Espírito de feitiçaria está sob a nação....e não devemos bater boca por pouca coisa ....e sim buscar em Deus a libertação deste julgo em que muito estão neste momento....quem lembra de o carnaval pessoas possuídas por entidades em plena avenida... Precisando quebrar este julgo que muita gente permitiu.... Deus salve está pátria amada.,0,53,0,0,1,0,0,0,0,0,1
"BOLSONARO DOMINOU O PAÍS!, VOCÊS ESTÃO COMEMORANDO O QUÊ.?.."" - Diz em desespero esquerdista.
TEMER SOLTA A BOMBA!",0,18,0,0,0,0,0,0,0,0,1
"Este homem chamado Jair Messias Bolsonaro é diferenciado só está de pé pq Deus está ao seu lado, nossas orações tem ajudado bastante e continuemos assim, Deus abençoe nossa nação. 22 na cabeça.",0,33,0,0,1,0,0,0,0,0,1
"O povo tbm quando foi pra rua não pediu para FFAA entrar, só fizeram selfie de 4 horas depois ir embora pra casa, ainda quando tinha patriota que citava o artigo 142 todo mundo caia no pau, não pode falar isso aqui, principalmente os caminhões de som com YouTubers e candidatos a política, chamavam o povo da Intervenção artigo 142 de direita burra",0,63,0,0,0,0,1,0,0,0,0
